crop_id,filename,crop_path,cyclone_name,season,cyclone_unique_id,split,timestamp,latitude,longitude,wind_speed_kmh,category,structural_pattern,cyclone_detected
481,mosdac_TAUKTAE_2021_0481_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0481_Very_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 00:00:00 UTC,21.76,71.26,122.4,Very Severe Cyclonic Storm,eye_visible,True
482,mosdac_TAUKTAE_2021_0482_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0482_Very_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 03:00:00 UTC,21.91,71.36,119.7,Very Severe Cyclonic Storm,eye_visible,True
483,mosdac_TAUKTAE_2021_0483_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0483_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 06:00:00 UTC,22.1,71.49,114.5,Severe Cyclonic Storm,curved_band,True
484,mosdac_TAUKTAE_2021_0484_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0484_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 09:00:00 UTC,22.31,71.58,112.7,Severe Cyclonic Storm,curved_band,True
485,mosdac_TAUKTAE_2021_0485_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0485_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 12:00:00 UTC,22.55,71.62,109.1,Severe Cyclonic Storm,curved_band,True
486,mosdac_TAUKTAE_2021_0486_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0486_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 15:00:00 UTC,22.81,71.72,108.5,Severe Cyclonic Storm,curved_band,True
487,mosdac_TAUKTAE_2021_0487_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0487_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 18:00:00 UTC,23.09,71.91,98.5,Severe Cyclonic Storm,curved_band,True
488,mosdac_TAUKTAE_2021_0488_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0488_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 21:00:00 UTC,23.36,72.1,97.4,Severe Cyclonic Storm,curved_band,True
489,mosdac_TAUKTAE_2021_0489_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0489_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 00:00:00 UTC,23.59,72.29,99.8,Severe Cyclonic Storm,curved_band,True
490,mosdac_TAUKTAE_2021_0490_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0490_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-18 03:00:00 UTC,23.81,72.5,96.5,Severe Cyclonic Storm,curved_band,True
491,mosdac_TAUKTAE_2021_0491_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0491_Severe_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 06:00:00 UTC,24.0,72.79,90.2,Severe Cyclonic Storm,curved_band,True
492,mosdac_TAUKTAE_2021_0492_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0492_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 09:00:00 UTC,24.17,73.04,88.9,Cyclonic Storm,curved_band,True
493,mosdac_TAUKTAE_2021_0493_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0493_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 12:00:00 UTC,24.3,73.18,83.7,Cyclonic Storm,curved_band,True
494,mosdac_TAUKTAE_2021_0494_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0494_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 15:00:00 UTC,24.43,73.32,80.6,Cyclonic Storm,curved_band,True
495,mosdac_TAUKTAE_2021_0495_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0495_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 18:00:00 UTC,24.52,73.42,80.7,Cyclonic Storm,curved_band,True
496,mosdac_TAUKTAE_2021_0496_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0496_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 21:00:00 UTC,24.61,73.51,77.8,Cyclonic Storm,curved_band,True
497,mosdac_TAUKTAE_2021_0497_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0497_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 00:00:00 UTC,24.75,73.56,77.9,Cyclonic Storm,curved_band,True
498,mosdac_TAUKTAE_2021_0498_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0498_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 03:00:00 UTC,24.9,73.64,72.4,Cyclonic Storm,curved_band,True
499,mosdac_TAUKTAE_2021_0499_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0499_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 06:00:00 UTC,25.33,74.17,78.4,Cyclonic Storm,curved_band,True
500,mosdac_TAUKTAE_2021_0500_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_TAUKTAE_2021_0500_Cyclonic_Storm.png,TAUKTAE,2021,TAUKTAE_2021,val,2021-05-19 09:00:00 UTC,25.75,74.71,77.9,Cyclonic Storm,curved_band,True
1001,mosdac_YAAS_2021_1001_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1001_Deep_Depression.png,YAAS,2021,YAAS_2021,val,2021-05-10 00:00:00 UTC,15.5,90.1,53.5,Deep Depression,shear_pattern,True
1002,mosdac_YAAS_2021_1002_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1002_Deep_Depression.png,YAAS,2021,YAAS_2021,val,2021-05-10 03:00:00 UTC,15.47,90.06,56.8,Deep Depression,shear_pattern,True
1003,mosdac_YAAS_2021_1003_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1003_Deep_Depression.png,YAAS,2021,YAAS_2021,val,2021-05-10 06:00:00 UTC,15.44,90.02,60.3,Deep Depression,shear_pattern,True
1004,mosdac_YAAS_2021_1004_Deep_Depression.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1004_Deep_Depression.png,YAAS,2021,YAAS_2021,val,2021-05-10 09:00:00 UTC,15.46,89.98,60.3,Deep Depression,shear_pattern,True
1005,mosdac_YAAS_2021_1005_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1005_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-10 12:00:00 UTC,15.55,89.94,62.2,Cyclonic Storm,curved_band,True
1006,mosdac_YAAS_2021_1006_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1006_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-10 15:00:00 UTC,15.63,89.9,62.5,Cyclonic Storm,curved_band,True
1007,mosdac_YAAS_2021_1007_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1007_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-10 18:00:00 UTC,15.66,89.85,64.5,Cyclonic Storm,curved_band,True
1008,mosdac_YAAS_2021_1008_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1008_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-10 21:00:00 UTC,15.66,89.81,67.5,Cyclonic Storm,curved_band,True
1009,mosdac_YAAS_2021_1009_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1009_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-10 00:00:00 UTC,15.68,89.76,64.6,Cyclonic Storm,curved_band,True
1010,mosdac_YAAS_2021_1010_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1010_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-10 03:00:00 UTC,15.72,89.72,68.5,Cyclonic Storm,curved_band,True
1011,mosdac_YAAS_2021_1011_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1011_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 06:00:00 UTC,15.77,89.67,68.4,Cyclonic Storm,curved_band,True
1012,mosdac_YAAS_2021_1012_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1012_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 09:00:00 UTC,15.81,89.62,76.7,Cyclonic Storm,curved_band,True
1013,mosdac_YAAS_2021_1013_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1013_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 12:00:00 UTC,15.85,89.58,78.6,Cyclonic Storm,curved_band,True
1014,mosdac_YAAS_2021_1014_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1014_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 15:00:00 UTC,15.9,89.53,73.6,Cyclonic Storm,curved_band,True
1015,mosdac_YAAS_2021_1015_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1015_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 18:00:00 UTC,15.9,89.52,81.3,Cyclonic Storm,curved_band,True
1016,mosdac_YAAS_2021_1016_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1016_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 21:00:00 UTC,15.9,89.51,85.5,Cyclonic Storm,curved_band,True
1017,mosdac_YAAS_2021_1017_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1017_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 00:00:00 UTC,15.93,89.51,81.9,Cyclonic Storm,curved_band,True
1018,mosdac_YAAS_2021_1018_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1018_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 03:00:00 UTC,16.0,89.54,87.5,Cyclonic Storm,curved_band,True
1019,mosdac_YAAS_2021_1019_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1019_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 06:00:00 UTC,16.08,89.57,92.7,Severe Cyclonic Storm,curved_band,True
1020,mosdac_YAAS_2021_1020_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1020_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-11 09:00:00 UTC,16.12,89.63,88.1,Cyclonic Storm,curved_band,True
1021,mosdac_YAAS_2021_1021_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1021_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 12:00:00 UTC,16.16,89.69,95.9,Severe Cyclonic Storm,curved_band,True
1022,mosdac_YAAS_2021_1022_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1022_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 15:00:00 UTC,16.21,89.74,95.2,Severe Cyclonic Storm,curved_band,True
1023,mosdac_YAAS_2021_1023_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1023_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 18:00:00 UTC,16.36,89.7,102.7,Severe Cyclonic Storm,curved_band,True
1024,mosdac_YAAS_2021_1024_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1024_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 21:00:00 UTC,16.51,89.65,105.5,Severe Cyclonic Storm,curved_band,True
1025,mosdac_YAAS_2021_1025_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1025_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 00:00:00 UTC,16.59,89.61,107.7,Severe Cyclonic Storm,curved_band,True
1026,mosdac_YAAS_2021_1026_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1026_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 03:00:00 UTC,16.62,89.56,106.3,Severe Cyclonic Storm,curved_band,True
1027,mosdac_YAAS_2021_1027_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1027_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 06:00:00 UTC,16.65,89.52,111.8,Severe Cyclonic Storm,curved_band,True
1028,mosdac_YAAS_2021_1028_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1028_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 09:00:00 UTC,16.75,89.51,113.9,Severe Cyclonic Storm,curved_band,True
1029,mosdac_YAAS_2021_1029_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1029_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 12:00:00 UTC,16.86,89.51,112.0,Severe Cyclonic Storm,curved_band,True
1030,mosdac_YAAS_2021_1030_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1030_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-12 15:00:00 UTC,16.96,89.48,118.3,Very Severe Cyclonic Storm,eye_visible,True
1031,mosdac_YAAS_2021_1031_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1031_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 18:00:00 UTC,17.07,89.4,114.1,Severe Cyclonic Storm,curved_band,True
1032,mosdac_YAAS_2021_1032_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1032_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 21:00:00 UTC,17.17,89.32,120.6,Very Severe Cyclonic Storm,eye_visible,True
1033,mosdac_YAAS_2021_1033_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1033_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 00:00:00 UTC,17.25,89.24,119.6,Very Severe Cyclonic Storm,eye_visible,True
1034,mosdac_YAAS_2021_1034_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1034_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 03:00:00 UTC,17.32,89.17,120.7,Very Severe Cyclonic Storm,eye_visible,True
1035,mosdac_YAAS_2021_1035_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1035_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 06:00:00 UTC,17.38,89.09,122.1,Very Severe Cyclonic Storm,eye_visible,True
1036,mosdac_YAAS_2021_1036_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1036_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 09:00:00 UTC,17.45,89.02,128.8,Very Severe Cyclonic Storm,eye_visible,True
1037,mosdac_YAAS_2021_1037_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1037_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 12:00:00 UTC,17.52,88.95,127.6,Very Severe Cyclonic Storm,eye_visible,True
1038,mosdac_YAAS_2021_1038_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1038_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 15:00:00 UTC,17.59,88.89,132.2,Very Severe Cyclonic Storm,eye_visible,True
1039,mosdac_YAAS_2021_1039_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1039_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 18:00:00 UTC,17.66,88.86,128.4,Very Severe Cyclonic Storm,eye_visible,True
1040,mosdac_YAAS_2021_1040_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1040_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-13 21:00:00 UTC,17.73,88.83,131.7,Very Severe Cyclonic Storm,eye_visible,True
1041,mosdac_YAAS_2021_1041_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1041_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 00:00:00 UTC,17.83,88.73,134.7,Very Severe Cyclonic Storm,eye_visible,True
1042,mosdac_YAAS_2021_1042_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1042_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 03:00:00 UTC,17.94,88.62,137.8,Very Severe Cyclonic Storm,eye_visible,True
1043,mosdac_YAAS_2021_1043_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1043_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 06:00:00 UTC,18.05,88.53,135.0,Very Severe Cyclonic Storm,eye_visible,True
1044,mosdac_YAAS_2021_1044_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1044_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 09:00:00 UTC,18.16,88.46,138.4,Very Severe Cyclonic Storm,eye_visible,True
1045,mosdac_YAAS_2021_1045_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1045_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 12:00:00 UTC,18.27,88.39,141.2,Very Severe Cyclonic Storm,eye_visible,True
1046,mosdac_YAAS_2021_1046_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1046_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 15:00:00 UTC,18.41,88.32,139.6,Very Severe Cyclonic Storm,eye_visible,True
1047,mosdac_YAAS_2021_1047_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1047_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 18:00:00 UTC,18.56,88.26,137.1,Very Severe Cyclonic Storm,eye_visible,True
1048,mosdac_YAAS_2021_1048_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1048_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 21:00:00 UTC,18.71,88.2,135.8,Very Severe Cyclonic Storm,eye_visible,True
1049,mosdac_YAAS_2021_1049_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1049_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 00:00:00 UTC,18.83,88.21,142.8,Very Severe Cyclonic Storm,eye_visible,True
1050,mosdac_YAAS_2021_1050_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1050_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-14 03:00:00 UTC,18.94,88.22,136.2,Very Severe Cyclonic Storm,eye_visible,True
1051,mosdac_YAAS_2021_1051_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1051_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 06:00:00 UTC,19.08,88.23,143.0,Very Severe Cyclonic Storm,eye_visible,True
1052,mosdac_YAAS_2021_1052_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1052_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 09:00:00 UTC,19.24,88.24,140.1,Very Severe Cyclonic Storm,eye_visible,True
1053,mosdac_YAAS_2021_1053_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1053_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 12:00:00 UTC,19.4,88.25,143.1,Very Severe Cyclonic Storm,eye_visible,True
1054,mosdac_YAAS_2021_1054_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1054_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 15:00:00 UTC,19.55,88.19,141.6,Very Severe Cyclonic Storm,eye_visible,True
1055,mosdac_YAAS_2021_1055_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1055_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 18:00:00 UTC,19.71,88.12,142.7,Very Severe Cyclonic Storm,eye_visible,True
1056,mosdac_YAAS_2021_1056_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1056_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 21:00:00 UTC,19.87,88.05,136.9,Very Severe Cyclonic Storm,eye_visible,True
1057,mosdac_YAAS_2021_1057_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1057_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 00:00:00 UTC,20.03,87.98,139.5,Very Severe Cyclonic Storm,eye_visible,True
1058,mosdac_YAAS_2021_1058_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1058_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 03:00:00 UTC,20.2,87.91,135.7,Very Severe Cyclonic Storm,eye_visible,True
1059,mosdac_YAAS_2021_1059_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1059_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 06:00:00 UTC,20.28,87.86,135.3,Very Severe Cyclonic Storm,eye_visible,True
1060,mosdac_YAAS_2021_1060_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1060_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-15 09:00:00 UTC,20.33,87.83,135.4,Very Severe Cyclonic Storm,eye_visible,True
1061,mosdac_YAAS_2021_1061_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1061_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 12:00:00 UTC,20.38,87.79,136.2,Very Severe Cyclonic Storm,eye_visible,True
1062,mosdac_YAAS_2021_1062_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1062_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 15:00:00 UTC,20.46,87.76,135.7,Very Severe Cyclonic Storm,eye_visible,True
1063,mosdac_YAAS_2021_1063_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1063_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 18:00:00 UTC,20.55,87.72,132.6,Very Severe Cyclonic Storm,eye_visible,True
1064,mosdac_YAAS_2021_1064_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1064_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 21:00:00 UTC,20.69,87.63,128.2,Very Severe Cyclonic Storm,eye_visible,True
1065,mosdac_YAAS_2021_1065_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1065_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 00:00:00 UTC,20.89,87.47,126.6,Very Severe Cyclonic Storm,eye_visible,True
1066,mosdac_YAAS_2021_1066_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1066_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 03:00:00 UTC,21.1,87.32,127.4,Very Severe Cyclonic Storm,eye_visible,True
1067,mosdac_YAAS_2021_1067_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1067_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 06:00:00 UTC,21.26,87.2,121.6,Very Severe Cyclonic Storm,eye_visible,True
1068,mosdac_YAAS_2021_1068_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1068_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 09:00:00 UTC,21.43,87.08,118.7,Very Severe Cyclonic Storm,eye_visible,True
1069,mosdac_YAAS_2021_1069_Very_Severe_Cyclonic_Storm.png,data/p2_mosdac_expanded/crops\mosdac_YAAS_2021_1069_Very_Severe_Cyclonic_Storm.png,YAAS,2021,YAAS_2021,val,2021-05-16 12:00:00 UTC,21.57,86.96,118.7,Very Severe Cyclonic Storm,eye_visible,True
